Wall time,Step,Value
1733236767.2145083,87200,-1009.1303100585938
1733236772.3264906,88000,-817.1784057617188
1733236777.38843,88800,-817.4447631835938
1733236786.6233666,89600,-615.6875
1733236793.7907715,90400,-815.7918090820312
1733236800.1711473,91200,-611.8342895507812
1733236805.4802709,92000,-813.2992553710938
1733236809.808653,92800,-1017.02099609375
1733236814.9189737,93600,-809.68896484375
1733236820.0936947,94400,-417.89178466796875
1733236826.961131,95200,-618.7482299804688
1733236832.1474025,96000,-1017.9253540039062
1733236837.2138941,96800,-610.2622680664062
1733236842.4346297,97600,-1014.492431640625
1733236850.4455266,98400,-419.91363525390625
1733236859.7564507,99200,-414.7936096191406
1733236865.1946907,100000,-415.009521484375
1733236874.5447342,100800,-27.707460403442383
1733236880.0535412,101600,-417.40179443359375
1733236889.3885026,102400,-225.66567993164062
1733236895.0056722,103200,-414.66015625
1733236900.5904324,104000,-219.0792999267578
1733236906.0122676,104800,-220.3163299560547
1733236915.3026736,105600,-219.0174560546875
1733236924.602541,106400,-224.92767333984375
1733236932.8304129,107200,-217.7246856689453
1733236938.4126096,108000,-415.0657653808594
1733236947.7423491,108800,-22.38277244567871
1733236957.072906,109600,-219.06105041503906
1733236966.46037,110400,-217.77273559570312
1733236971.978281,111200,-415.4726867675781
1733236981.3354487,112000,-218.44509887695312
1733236986.9874187,112800,-217.76307678222656
1733236996.3340464,113600,-21.919475555419922
1733237001.895817,114400,-217.3644256591797
1733237009.5435538,115200,-414.61065673828125
1733237018.9040847,116000,-22.385326385498047
1733237028.2742665,116800,-219.37342834472656
1733237033.776651,117600,-218.51284790039062
1733237043.1249008,118400,-22.20473861694336
1733237048.7764328,119200,-218.52261352539062
1733237058.2918515,120000,-21.808385848999023
1733237067.9307144,120800,-218.5140380859375
1733237077.4754674,121600,-415.0413513183594
1733237086.9243035,122400,-217.91505432128906
1733237098.8936028,123200,-20.5732479095459
1733237108.4477167,124000,-217.71636962890625
1733237113.985181,124800,-218.09774780273438
1733237123.4225972,125600,-22.26869010925293
1733237132.8284495,126400,-414.4273376464844
1733237142.1375327,127200,-21.05872917175293
1733237151.4860952,128000,-218.49969482421875
1733237160.8182771,128800,-217.10040283203125
1733237166.4326756,129600,-218.60501098632812
1733237172.0497222,130400,-218.29742431640625
1733237183.337767,131200,-216.8335418701172
1733237188.8523595,132000,-218.5452117919922
1733237198.2154062,132800,-218.32740783691406
1733237207.578443,133600,-21.600658416748047
1733237216.9068308,134400,-20.235294342041016
1733237226.402716,135200,-217.72325134277344
1733237231.9439294,136000,-413.0442810058594
1733237241.5224066,136800,-22.10110855102539
1733237251.1717725,137600,-413.6170959472656
1733237256.9936943,138400,-218.38873291015625
1733237266.4594836,139200,-217.03208923339844
1733237278.6677976,140000,-20.046329498291016
1733237287.893043,140800,-20.746845245361328
1733237293.3731716,141600,-216.7838592529297
1733237302.6637049,142400,-216.93955993652344
1733237308.0792043,143200,-216.87185668945312
1733237317.3036299,144000,-20.029516220092773
1733237326.5775714,144800,-20.335134506225586
1733237335.8807774,145600,-413.73541259765625
1733237345.1568098,146400,-21.09362030029297
1733237354.4547658,147200,-216.19766235351562
1733237366.157574,148000,-19.81781578063965
1733237375.3256245,148800,-19.20217514038086
1733237380.767905,149600,-216.87744140625
1733237390.0857725,150400,-217.74118041992188
1733237395.919279,151200,-216.4030303955078
1733237405.6071694,152000,-19.690258026123047
1733237415.348625,152800,-20.408151626586914
1733237421.024446,153600,-412.8626708984375
1733237430.1347208,154400,-19.58052635192871
1733237439.2338557,155200,-19.187562942504883
1733237450.7613983,156000,-18.941631317138672
1733237459.8301775,156800,-20.36197853088379
1733237468.9834764,157600,-20.42807960510254
1733237474.3285306,158400,-217.12823486328125
1733237483.3395088,159200,-215.4647216796875
1733237488.83118,160000,-413.5263977050781
1733237498.0211172,160800,-216.43121337890625
1733237507.4145951,161600,-216.72914123535156
1733237516.71662,162400,-19.976118087768555
1733237525.9669476,163200,-19.93784523010254
1733237537.8251445,164000,-20.41332244873047
1733237543.2670481,164800,-216.2786407470703
1733237552.6508563,165600,-18.81366729736328
1733237562.0116878,166400,-19.718854904174805
1733237567.7190554,167200,-216.60899353027344
1733237577.1172178,168000,-217.38955688476562
1733237586.3944287,168800,-215.75918579101562
1733237596.0251725,169600,-216.73629760742188
1733237605.4011629,170400,-19.78021240234375
1733237614.7949872,171200,-18.97112274169922
1733237624.2093644,172000,-19.448732376098633
1733237636.453765,172800,-19.64537811279297
1733237645.6498325,173600,-412.1517028808594
1733237655.2869253,174400,-19.528230667114258
1733237664.5631087,175200,-19.35624885559082
1733237673.6795957,176000,-412.838134765625
1733237682.6519742,176800,-215.70504760742188
1733237691.7148142,177600,-19.18247413635254
1733237700.747257,178400,-215.94757080078125
1733237709.8210113,179200,-216.36822509765625
1733237718.9039779,180000,-19.393983840942383
1733237730.4617114,180800,-17.74201011657715
1733237739.4146445,181600,-411.8734436035156
1733237748.4276822,182400,-18.946348190307617
1733237757.4037445,183200,-18.883512496948242
1733237766.5229602,184000,-18.865543365478516
1733237775.5224051,184800,-17.79922866821289
1733237780.8090682,185600,-215.55133056640625
1733237789.969858,186400,-18.942420959472656
1733237798.987948,187200,-217.29254150390625
1733237808.3543096,188000,-18.67033576965332
1733237819.956364,188800,-219.78294372558594
1733237825.4228294,189600,-215.88279724121094
1733237834.4651763,190400,-215.7548065185547
1733237839.8600345,191200,-215.71409606933594
1733237845.3358612,192000,-216.47042846679688
1733237854.3329093,192800,-19.570228576660156
1733237863.279224,193600,-215.7434539794922
1733237872.1810277,194400,-17.808252334594727
1733237881.2172468,195200,-18.556896209716797
1733237890.2364035,196000,-19.64042091369629
1733237898.037985,196800,-214.6635284423828
1733237907.1963372,197600,-215.9803924560547
1733237916.2285323,198400,-18.359018325805664
1733237925.2191544,199200,-17.56722068786621
1733237930.6885574,200000,-215.06883239746094
1733237939.9337037,200800,-18.609230041503906
1733237948.9792736,201600,-18.135282516479492
1733237957.9452271,202400,-215.3758087158203
1733237966.964576,203200,-17.827627182006836
1733237975.9399552,204000,-19.281461715698242
1733237984.9622347,204800,-18.186147689819336
