Wall time,Step,Value
1733748086.6609814,165600,-127.17506408691406
1733748092.6376345,166400,-82.322998046875
1733748098.6183572,167200,-72.82148742675781
1733748104.5231464,168000,-83.27259826660156
1733748110.545858,168800,-79.20821380615234
1733748116.651116,169600,-181.38742065429688
1733748122.6033182,170400,-120.83516693115234
1733748128.5104861,171200,-80.27568054199219
1733748134.4925108,172000,-65.85321044921875
1733748142.985419,172800,-108.87053680419922
1733748148.9782946,173600,-53.88473129272461
1733748154.9524174,174400,-96.65965270996094
1733748160.9331539,175200,-110.94451904296875
1733748166.8663406,176000,-56.77301788330078
1733748172.8917127,176800,-84.60757446289062
1733748178.888412,177600,-74.78520202636719
1733748184.8309007,178400,-114.97859191894531
1733748190.719063,179200,-89.53173828125
1733748196.8322015,180000,-131.2164306640625
1733748205.2102032,180800,-134.20579528808594
1733748211.1334977,181600,-109.38523864746094
1733748217.025732,182400,-72.31644439697266
1733748222.8540063,183200,-85.60578918457031
1733748228.6910553,184000,-97.10868835449219
1733748234.6020296,184800,-80.84505462646484
1733748240.4663167,185600,-72.79609680175781
1733748246.273228,186400,-67.31346130371094
1733748252.2930791,187200,-146.40895080566406
1733748255.8348725,188000,-297.8547668457031
1733748264.170864,188800,-125.36933135986328
1733748270.0557868,189600,-58.37065887451172
1733748275.816513,190400,-64.93832397460938
1733748281.585388,191200,-98.510986328125
1733748287.5013745,192000,-88.40853118896484
1733748293.3526134,192800,-101.99858093261719
1733748299.1697752,193600,-107.01371765136719
1733748305.0138552,194400,-100.51105499267578
1733748310.919318,195200,-127.78938293457031
1733748316.7227335,196000,-119.3601303100586
1733748324.9313762,196800,-86.39614868164062
1733748330.8015602,197600,-317.2306823730469
1733748336.6341138,198400,-36.8197135925293
1733748340.1730683,199200,-285.8070068359375
1733748345.940117,200000,-82.26493072509766
1733748351.941709,200800,-111.53401184082031
1733748357.7764883,201600,-91.94802856445312
1733748363.5861447,202400,-97.1256332397461
1733748369.313885,203200,-49.267127990722656
1733748375.206798,204000,-112.78636169433594
1733748381.0270686,204800,-81.7300796508789
