Wall time,Step,Value
1733749641.6571074,81600,-142.25994873046875
1733749653.9164622,82400,-318.5571594238281
1733749663.5861192,83200,-257.57757568359375
1733749673.2315855,84000,-266.1459655761719
1733749682.8484266,84800,-276.91131591796875
1733749692.4846115,85600,-386.83087158203125
1733749702.098435,86400,-342.0970153808594
1733749711.7440267,87200,-169.61524963378906
1733749721.3841553,88000,-174.1483917236328
1733749731.0260503,88800,-231.94183349609375
1733749740.6683068,89600,-293.19500732421875
1733749752.9184444,90400,-282.7566833496094
1733749762.587529,91200,-153.53700256347656
1733749772.2775347,92000,-360.1791687011719
1733749781.9854035,92800,-102.2522964477539
1733749791.6326027,93600,-509.0274658203125
1733749801.297766,94400,-102.50270080566406
1733749810.9634178,95200,-328.13360595703125
1733749820.627308,96000,-354.3659973144531
1733749830.2852366,96800,-139.8492431640625
1733749839.933039,97600,-212.11924743652344
1733749852.1188385,98400,-388.7673645019531
1733749861.7625937,99200,-93.79549407958984
1733749871.4147959,100000,-292.89984130859375
1733749881.047766,100800,-375.4240417480469
1733749890.6732905,101600,-466.51513671875
1733749900.331792,102400,-325.79827880859375
1733749909.9627285,103200,-342.5806579589844
1733749919.5902069,104000,-257.81488037109375
1733749929.2348688,104800,-331.9490051269531
1733749938.8710182,105600,-211.0377960205078
1733749948.5016053,106400,-211.15731811523438
1733749960.6746027,107200,-209.4893035888672
1733749970.3614178,108000,-439.45172119140625
1733749980.230399,108800,-173.96047973632812
1733749989.8938982,109600,-168.54281616210938
1733749999.5441725,110400,-158.83770751953125
1733750009.1902597,111200,-182.36158752441406
1733750018.8491142,112000,-179.91246032714844
1733750028.5048163,112800,-449.4793395996094
1733750038.1481872,113600,-150.0413818359375
1733750047.8000631,114400,-458.7672424316406
1733750059.9399428,115200,-228.8738555908203
1733750069.5488331,116000,-208.9153289794922
1733750079.173192,116800,-305.6849365234375
1733750088.7839534,117600,-436.1763610839844
1733750098.37132,118400,-422.8751220703125
1733750107.980673,119200,-165.09007263183594
1733750117.5960298,120000,-498.1038513183594
1733750127.1677153,120800,-290.5054626464844
1733750136.741859,121600,-271.3306884765625
1733750146.3026166,122400,-278.16375732421875
1733750158.44386,123200,-295.88226318359375
1733750168.0759506,124000,-369.5196838378906
1733750177.7569199,124800,-543.0596923828125
1733750187.3953044,125600,-469.3077087402344
1733750197.0431294,126400,-421.0392150878906
1733750206.6784708,127200,-157.5194549560547
1733750216.3088791,128000,-168.42904663085938
1733750225.9754088,128800,-279.2778015136719
1733750235.5994842,129600,-487.5209045410156
1733750245.2422526,130400,-238.21722412109375
1733750257.4121375,131200,-250.0345458984375
1733750267.0940964,132000,-239.67947387695312
1733750276.7918642,132800,-110.32809448242188
1733750286.4392438,133600,-309.9493713378906
1733750296.0585575,134400,-115.1740493774414
1733750305.693068,135200,-311.5682678222656
1733750315.3430912,136000,-299.4518737792969
1733750324.9807339,136800,-341.83489990234375
1733750334.628302,137600,-128.23501586914062
1733750344.2646067,138400,-166.4964599609375
1733750353.9005136,139200,-281.6190185546875
1733750366.0742967,140000,-254.64703369140625
1733750375.7378318,140800,-201.91053771972656
1733750385.4005477,141600,-168.13641357421875
1733750395.0692902,142400,-198.25003051757812
1733750404.8015778,143200,-636.8308715820312
1733750414.554256,144000,-372.850341796875
1733750424.2570705,144800,-436.90240478515625
1733750433.9921649,145600,-393.95361328125
1733750443.711102,146400,-476.8197021484375
1733750453.398922,147200,-215.42527770996094
1733750465.6182942,148000,-226.52093505859375
1733750475.249501,148800,-338.1334228515625
1733750484.8981438,149600,-824.8456420898438
1733750494.557324,150400,-456.73699951171875
1733750504.213398,151200,-237.74118041992188
1733750513.8695316,152000,-272.39251708984375
1733750523.4288287,152800,-319.82421875
1733750532.997004,153600,-192.03219604492188
1733750542.5221286,154400,-181.2161407470703
1733750552.0733125,155200,-314.8019714355469
1733750564.2560954,156000,-130.6322021484375
1733750573.915526,156800,-140.95831298828125
1733750583.5743694,157600,-227.8756103515625
1733750593.262378,158400,-385.3053894042969
1733750602.9080102,159200,-247.15109252929688
1733750612.6071522,160000,-188.08590698242188
1733750622.2832813,160800,-115.70556640625
1733750631.9651241,161600,-230.57125854492188
1733750641.6013303,162400,-444.13037109375
1733750651.2446172,163200,-114.29328155517578
1733750663.4748807,164000,-247.44895935058594
1733750673.176712,164800,-457.27069091796875
1733750682.8833306,165600,-403.2211608886719
1733750692.5202699,166400,-606.7006225585938
1733750702.1578903,167200,-184.48403930664062
1733750711.8526938,168000,-228.25872802734375
1733750721.5141766,168800,-242.39454650878906
1733750731.1504219,169600,-314.28082275390625
1733750740.8320322,170400,-552.5731201171875
1733750750.4831412,171200,-162.122802734375
1733750760.1132011,172000,-285.1712951660156
1733750772.2289417,172800,-471.644775390625
1733750781.7173662,173600,-249.23187255859375
1733750791.1859727,174400,-183.78775024414062
1733750800.707929,175200,-390.229248046875
1733750810.1722813,176000,-130.86831665039062
1733750819.6470096,176800,-314.04974365234375
1733750829.253176,177600,-200.11422729492188
1733750838.9214578,178400,-321.4200744628906
1733750848.5781322,179200,-612.7354736328125
1733750858.2091491,180000,-577.0537719726562
1733750870.260637,180800,-192.81369018554688
1733750879.9289362,181600,-223.21621704101562
1733750889.5625796,182400,-296.8401184082031
1733750899.2142832,183200,-338.56951904296875
1733750908.8425515,184000,-279.68670654296875
1733750918.5108864,184800,-183.96397399902344
1733750928.1815414,185600,-352.0035400390625
1733750937.7985172,186400,-464.6310729980469
1733750947.3993363,187200,-325.1507568359375
1733750957.0019553,188000,-275.028076171875
1733750969.1972184,188800,-200.31134033203125
1733750978.7958136,189600,-131.76890563964844
1733750988.4234295,190400,-340.31805419921875
1733750998.0484612,191200,-148.3080291748047
1733751007.6801035,192000,-621.5485229492188
1733751017.2912781,192800,-293.0422668457031
1733751026.8729405,193600,-215.8723907470703
1733751036.4861376,194400,-346.2361755371094
1733751046.1095464,195200,-416.78228759765625
1733751055.7377088,196000,-454.26983642578125
1733751067.9381616,196800,-347.20819091796875
1733751077.5840476,197600,-803.0963745117188
1733751087.2012298,198400,-256.7953186035156
1733751096.8265488,199200,-250.73065185546875
1733751106.4511964,200000,-437.19757080078125
1733751116.0858202,200800,-241.28903198242188
1733751125.7362056,201600,-231.40328979492188
1733751135.3914328,202400,-381.4930725097656
1733751145.0163724,203200,-382.8779602050781
1733751154.610319,204000,-224.2511749267578
1733751164.216875,204800,-276.81988525390625
