Wall time,Step,Value
1733238468.1915545,73600,-1050.6124267578125
1733238476.0410404,74400,-1047.641845703125
1733238485.8260505,75200,-641.4517211914062
1733238488.996969,76000,-1059.2513427734375
1733238496.8079798,76800,-1075.8671875
1733238502.771392,77600,-852.5009765625
1733238510.4305692,78400,-1060.3990478515625
1733238515.8215919,79200,-843.6397705078125
1733238521.177239,80000,-1050.9300537109375
1733238528.0577507,80800,-1049.3021240234375
1733238535.0780811,81600,-1063.349853515625
1733238543.6450765,82400,-847.169921875
1733238550.3531604,83200,-873.2138061523438
1733238558.4384806,84000,-659.5776977539062
1733238566.8411644,84800,-670.3745727539062
1733238571.956552,85600,-438.7923889160156
1733238577.5559978,86400,-845.95703125
1733238585.4492736,87200,-676.8681030273438
1733238594.730523,88000,-675.2839965820312
1733238602.0841424,88800,-448.1424560546875
1733238607.1860726,89600,-459.25518798828125
1733238614.7820232,90400,-463.8156433105469
1733238624.579382,91200,-236.22100830078125
1733238630.1881719,92000,-443.88763427734375
1733238639.872872,92800,-253.28712463378906
1733238649.587271,93600,-64.955810546875
1733238658.929781,94400,-40.81984329223633
1733238668.3922768,95200,-230.35220336914062
1733238677.6828697,96000,-269.48443603515625
1733238687.087728,96800,-249.218994140625
1733238696.6880586,97600,-237.6477508544922
1733238704.8693244,98400,-216.19789123535156
1733238714.2572284,99200,-37.159061431884766
1733238723.6035092,100000,-38.40042495727539
1733238733.024392,100800,-413.9163818359375
1733238742.5565836,101600,-38.717281341552734
1733238752.0132892,102400,-23.655254364013672
1733238757.642518,103200,-426.09014892578125
1733238763.207853,104000,-216.04925537109375
1733238772.5822158,104800,-28.879119873046875
1733238781.9179056,105600,-12.01564884185791
1733238787.0262706,106400,-814.1952514648438
1733238798.726696,107200,-13.686504364013672
1733238803.8313453,108000,-622.6890258789062
1733238813.1633387,108800,-32.05624771118164
1733238822.5054924,109600,-415.13592529296875
1733238831.8368213,110400,-6.535226345062256
1733238837.2908194,111200,-213.55140686035156
1733238846.620708,112000,-225.96914672851562
1733238855.9698746,112800,-33.357147216796875
1733238861.649742,113600,-420.5863037109375
1733238870.972199,114400,-215.70179748535156
1733238882.8680756,115200,-214.00938415527344
1733238892.2172098,116000,-222.9778289794922
1733238901.5709593,116800,-223.04623413085938
1733238910.8435395,117600,-24.02764320373535
1733238920.1653929,118400,-217.1722869873047
1733238925.7150831,119200,-217.92665100097656
1733238935.0472836,120000,-30.438373565673828
1733238944.355584,120800,-16.0921573638916
1733238953.6528976,121600,-19.024484634399414
1733238959.1604536,122400,-221.01661682128906
1733238970.9870312,123200,-217.10037231445312
1733238980.3235474,124000,-15.44993782043457
1733238989.64851,124800,-18.528379440307617
1733238999.0290363,125600,-28.954208374023438
1733239008.3726995,126400,-35.699432373046875
1733239017.6778553,127200,-247.09967041015625
1733239026.919438,128000,-12.284201622009277
1733239032.450952,128800,-237.3895721435547
1733239041.6105332,129600,-5.242319583892822
1733239047.110387,130400,-432.5193786621094
1733239058.8218422,131200,-229.13223266601562
1733239068.0838795,132000,-29.003803253173828
1733239077.355154,132800,-4.618231296539307
1733239086.6311045,133600,-17.327037811279297
1733239092.016225,134400,-419.7106018066406
1733239101.2342973,135200,-13.221314430236816
1733239106.7430782,136000,-235.05079650878906
1733239115.9922843,136800,-11.178950309753418
1733239121.405591,137600,-205.08673095703125
1733239130.7794862,138400,-221.78733825683594
1733239140.0754585,139200,-13.975789070129395
1733239151.857329,140000,-26.6350040435791
1733239161.124071,140800,-39.56931686401367
1733239170.345068,141600,-10.59596061706543
1733239179.5424726,142400,-48.35073471069336
1733239188.6908555,143200,-7.889848709106445
1733239197.8945456,144000,-21.7420597076416
1733239203.3788016,144800,-415.9148864746094
1733239208.7577238,145600,-227.61294555664062
1733239214.1511562,146400,-217.86639404296875
1733239223.3963637,147200,-22.3208065032959
1733239231.3070843,148000,-207.39552307128906
1733239240.403133,148800,-6.753139019012451
1733239245.8156247,149600,-216.18824768066406
1733239254.9549742,150400,-2.795713424682617
1733239264.0539002,151200,-27.519195556640625
1733239273.2384555,152000,-29.016435623168945
1733239282.3932137,152800,-21.23982810974121
1733239287.7360702,153600,-219.2236328125
1733239296.935698,154400,-13.45505142211914
1733239305.9999108,155200,-4.258334159851074
1733239317.5855072,156000,-411.9804382324219
1733239326.6573014,156800,-22.86013412475586
1733239335.6680875,157600,-21.25666046142578
1733239344.746355,158400,-26.564573287963867
1733239353.7964647,159200,-60.8132209777832
1733239362.9140708,160000,-8.254261016845703
1733239371.9973884,160800,-15.130882263183594
1733239381.085659,161600,-10.802913665771484
1733239390.1794918,162400,-221.9186553955078
1733239399.3077886,163200,-63.63511276245117
1733239410.9228852,164000,-33.62798309326172
1733239416.4352024,164800,-451.9924011230469
1733239425.4305186,165600,-47.960567474365234
1733239434.6871557,166400,-241.77902221679688
1733239440.036751,167200,-415.9660339355469
1733239445.503158,168000,-413.87384033203125
1733239454.6413944,168800,-47.30949020385742
1733239459.9623377,169600,-217.97959899902344
1733239469.096452,170400,-47.20655822753906
1733239478.174227,171200,-47.291507720947266
1733239487.339612,172000,-6.530145168304443
1733239499.0875802,172800,-96.74800109863281
1733239508.3655865,173600,-63.881439208984375
1733239517.5610263,174400,-235.03330993652344
1733239526.7259676,175200,-4.228371620178223
1733239535.9007902,176000,-16.023815155029297
1733239541.3461711,176800,-206.38951110839844
1733239550.5043018,177600,-210.3763427734375
1733239559.7798963,178400,-39.5687141418457
1733239568.9761834,179200,-212.97174072265625
1733239578.1122177,180000,-243.75521850585938
1733239589.7637064,180800,-15.873600959777832
1733239598.764375,181600,-97.14816284179688
1733239607.8192642,182400,-18.333232879638672
1733239616.9208765,183200,-211.9311065673828
1733239625.969842,184000,-213.56524658203125
1733239635.0843885,184800,-10.666191101074219
1733239644.128628,185600,-265.7005615234375
1733239653.2046592,186400,-208.97250366210938
1733239662.2212489,187200,-10.446636199951172
1733239667.4961152,188000,-210.6375732421875
1733239678.9652057,188800,-5.87765645980835
