Wall time,Step,Value
1733233516.8896177,179200,-18.49566078186035
1733233521.7872941,180000,-426.6739196777344
1733233531.7414002,180800,-25.922943115234375
1733233539.5090315,181600,-41.286590576171875
1733233547.3221936,182400,-12.828125953674316
1733233555.1473613,183200,-20.60957145690918
1733233562.9731731,184000,-17.23586654663086
1733233570.8182137,184800,-21.784130096435547
1733233578.6679764,185600,-24.529163360595703
1733233586.4629662,186400,-23.539569854736328
1733233594.2979844,187200,-19.46217918395996
1733233602.1867843,188000,-23.58038902282715
1733233612.5932226,188800,-11.886746406555176
1733233620.5772913,189600,-10.953027725219727
1733233628.522932,190400,-12.115283012390137
1733233636.5127325,191200,-13.671670913696289
1733233644.432145,192000,-7.211006164550781
1733233652.3716433,192800,-30.704843521118164
1733233660.2966633,193600,-32.501625061035156
1733233668.25392,194400,-8.464884757995605
1733233673.0594094,195200,-214.61732482910156
1733233680.9931364,196000,-23.031965255737305
1733233691.5868733,196800,-10.00026798248291
1733233699.5522895,197600,-14.15305233001709
1733233707.5135155,198400,-4.940399646759033
1733233715.480099,199200,-11.717394828796387
1733233723.473391,200000,-17.285253524780273
1733233731.4197233,200800,-9.899337768554688
1733233739.3134942,201600,-7.513204097747803
1733233747.1957688,202400,-6.196782112121582
1733233755.078207,203200,-8.824710845947266
1733233763.0566251,204000,-7.8898844718933105
1733233771.0025234,204800,-14.635320663452148
