Wall time,Step,Value
1733234851.3241465,84800,-926.120361328125
1733234860.622004,85600,-757.0155639648438
1733234869.1342456,86400,-992.2240600585938
1733234872.7733958,87200,-1095.5186767578125
1733234882.0303597,88000,-748.2061157226562
1733234890.948187,88800,-583.9825439453125
1733234896.0332994,89600,-932.6919555664062
1733234906.6572123,90400,-413.8882141113281
1733234911.7801523,91200,-537.6393432617188
1733234919.8413243,92000,-398.9966125488281
1733234929.2124693,92800,-210.88685607910156
1733234938.6648798,93600,-370.36114501953125
1733234944.1569743,94400,-553.386962890625
1733234949.705159,95200,-368.28839111328125
1733234955.2596583,96000,-933.4940795898438
1733234964.5484517,96800,-372.77239990234375
1733234973.868438,97600,-208.6949462890625
1733234985.1100268,98400,-203.19924926757812
1733234994.4484637,99200,-207.22134399414062
1733235003.8084896,100000,-206.46365356445312
1733235009.3057244,100800,-526.5274658203125
1733235018.6590931,101600,-207.41903686523438
1733235027.9908023,102400,-200.2789764404297
1733235037.3260126,103200,-200.02835083007812
1733235046.6438015,104000,-205.16946411132812
1733235052.1055357,104800,-368.7469482421875
1733235061.4640217,105600,-370.085205078125
1733235070.8105502,106400,-205.20965576171875
1733235078.2405498,107200,-364.9909973144531
1733235083.7162058,108000,-362.429931640625
1733235093.041282,108800,-200.97776794433594
1733235102.46044,109600,-197.22987365722656
1733235108.0053158,110400,-362.49102783203125
1733235117.3844752,111200,-195.00306701660156
1733235126.7112415,112000,-200.29568481445312
1733235132.2607174,112800,-364.8882141113281
1733235141.684447,113600,-361.3301696777344
1733235150.956755,114400,-199.35348510742188
1733235162.9807093,115200,-198.90646362304688
1733235168.5168238,116000,-524.9884643554688
1733235177.9539857,116800,-198.1118621826172
1733235183.6615188,117600,-361.6778869628906
1733235189.3788338,118400,-528.8291015625
1733235198.8382757,119200,-363.0048522949219
1733235204.0073292,120000,-528.6261596679688
1733235213.6052952,120800,-363.0987548828125
1733235219.201971,121600,-362.5194091796875
1733235228.6901798,122400,-363.7217712402344
1733235236.760149,123200,-358.22393798828125
1733235246.2977111,124000,-198.67837524414062
1733235255.6045988,124800,-192.898193359375
1733235264.7486498,125600,-186.54942321777344
1733235274.325616,126400,-528.26123046875
1733235280.0602276,127200,-358.7209167480469
1733235289.3328087,128000,-192.26974487304688
1733235294.8865447,128800,-357.44671630859375
1733235304.2132463,129600,-195.58494567871094
1733235313.8753738,130400,-198.74960327148438
1733235325.9297807,131200,-183.5198974609375
1733235335.212037,132000,-188.532958984375
1733235340.8018453,132800,-357.5076904296875
1733235350.0831428,133600,-357.8788757324219
1733235355.692112,134400,-353.0224914550781
1733235361.2583807,135200,-525.9374389648438
1733235370.601839,136000,-189.78614807128906
1733235379.8463366,136800,-355.3970031738281
1733235384.9197302,137600,-687.0036010742188
1733235390.3758671,138400,-523.72119140625
1733235399.5922904,139200,-351.6585388183594
1733235411.2646277,140000,-176.109130859375
1733235420.3654764,140800,-182.0294952392578
1733235429.6742105,141600,-186.52806091308594
1733235439.3673446,142400,-190.2755889892578
1733235448.5627193,143200,-184.91006469726562
1733235458.2850955,144000,-183.75856018066406
1733235467.9010253,144800,-184.42083740234375
1733235477.3226316,145600,-355.31976318359375
1733235486.5885482,146400,-180.4224090576172
1733235496.033827,147200,-178.09149169921875
1733235504.1950257,148000,-346.4091491699219
1733235513.370304,148800,-184.64016723632812
1733235522.6087317,149600,-182.9250030517578
1733235528.1845908,150400,-354.01983642578125
1733235533.655416,151200,-510.87274169921875
1733235539.0906208,152000,-348.4699401855469
1733235548.169027,152800,-341.9947814941406
1733235557.3560646,153600,-174.43931579589844
1733235566.6955605,154400,-184.79237365722656
1733235576.3447537,155200,-176.47157287597656
1733235584.3950715,156000,-517.4894409179688
1733235593.5688312,156800,-340.14019775390625
1733235602.6796575,157600,-337.8941650390625
1733235611.8669882,158400,-345.1759948730469
1733235620.9605763,159200,-179.3528289794922
1733235630.0666199,160000,-176.41790771484375
1733235639.1992168,160800,-180.35545349121094
1733235648.1992116,161600,-168.7966766357422
1733235657.303994,162400,-338.61004638671875
1733235662.7104306,163200,-341.80364990234375
1733235674.617308,164000,-168.04737854003906
1733235683.6318944,164800,-167.27536010742188
1733235688.7086527,165600,-512.64501953125
1733235697.8148603,166400,-170.6351318359375
1733235707.006785,167200,-343.2694396972656
1733235716.0712776,168000,-163.8255615234375
1733235725.1293406,168800,-172.50999450683594
1733235734.2157898,169600,-513.0934448242188
1733235743.3126447,170400,-171.4980010986328
1733235748.982166,171200,-518.354248046875
1733235758.0016778,172000,-162.92007446289062
1733235769.9319856,172800,-340.57049560546875
1733235778.9493308,173600,-174.33233642578125
1733235787.9214528,174400,-160.70281982421875
1733235793.2106698,175200,-338.327392578125
1733235802.2114248,176000,-337.6094055175781
1733235811.2218752,176800,-170.19459533691406
1733235817.9820209,177600,-520.7836303710938
1733235827.023354,178400,-162.8376922607422
1733235836.0159528,179200,-167.4108123779297
1733235845.018409,180000,-510.12908935546875
1733235856.4444153,180800,-153.59413146972656
1733235861.860633,181600,-329.4291687011719
1733235867.2275963,182400,-333.2789001464844
1733235876.267806,183200,-503.5816955566406
1733235885.3838415,184000,-159.99148559570312
1733235894.4677582,184800,-338.43206787109375
1733235903.6174245,185600,-166.8650665283203
1733235908.722772,186400,-504.58099365234375
1733235917.8284326,187200,-167.22671508789062
1733235926.9825413,188000,-165.136474609375
1733235938.6572669,188800,-329.9534912109375
1733235947.6973283,189600,-163.5911865234375
1733235956.6234667,190400,-326.0829772949219
1733235965.5358117,191200,-154.90968322753906
1733235974.4311805,192000,-154.24822998046875
1733235983.406508,192800,-333.458984375
1733235992.4671662,193600,-168.02536010742188
1733235997.838196,194400,-340.954833984375
1733236006.7364125,195200,-165.96743774414062
1733236012.0230515,196000,-680.2271728515625
1733236023.481058,196800,-341.7182922363281
1733236032.3503652,197600,-328.056884765625
1733236041.2661552,198400,-151.35809326171875
1733236046.5267248,199200,-502.9940185546875
1733236055.3942196,200000,-158.53968811035156
1733236064.21451,200800,-150.48284912109375
1733236073.0960414,201600,-329.77655029296875
1733236078.531739,202400,-326.0596923828125
1733236087.3626688,203200,-158.46078491210938
1733236096.231304,204000,-159.71981811523438
1733236101.437042,204800,-328.4324035644531
