Wall time,Step,Value
1733745850.832515,101600,-239.43997192382812
1733745856.4027996,102400,-317.3855285644531
1733745862.1716657,103200,-260.03948974609375
1733745867.8266008,104000,-536.9380493164062
1733745873.5081606,104800,-353.3049621582031
1733745879.1260934,105600,-273.1177062988281
1733745884.8373208,106400,-376.4609680175781
1733745893.097702,107200,-332.07366943359375
1733745898.845314,108000,-511.03741455078125
1733745904.4716346,108800,-250.02452087402344
1733745910.1024425,109600,-307.15667724609375
1733745915.8528237,110400,-457.5696716308594
1733745921.420562,111200,-250.13088989257812
1733745927.1372936,112000,-532.2850341796875
1733745932.7992065,112800,-387.7413635253906
1733745938.3724363,113600,-296.1251525878906
1733745944.057536,114400,-320.501220703125
1733745952.2693655,115200,-315.5254821777344
1733745957.9471161,116000,-264.20550537109375
1733745961.551725,116800,-436.6429443359375
1733745967.1778965,117600,-331.4517822265625
1733745972.8336928,118400,-493.2143249511719
1733745978.5717967,119200,-346.7393798828125
1733745984.3630855,120000,-533.5553588867188
1733745990.0005012,120800,-341.9102478027344
1733745995.6076398,121600,-368.385986328125
1733746001.2498317,122400,-321.2933349609375
1733746009.4315448,123200,-524.36865234375
1733746015.068352,124000,-529.9254760742188
1733746020.7586966,124800,-448.9309387207031
1733746026.4365842,125600,-276.84564208984375
1733746032.1389084,126400,-449.5891418457031
1733746037.677179,127200,-310.29705810546875
1733746043.2233422,128000,-299.26953125
1733746048.9102829,128800,-394.8974914550781
1733746054.6361203,129600,-258.8409423828125
1733746060.3737276,130400,-747.4346313476562
1733746068.6222866,131200,-591.9901123046875
1733746074.336644,132000,-334.34185791015625
1733746077.9976225,132800,-559.4366455078125
1733746081.8869712,133600,-491.9183349609375
1733746085.0385394,134400,-684.64501953125
1733746088.645849,135200,-448.1096496582031
1733746094.3574235,136000,-328.9427490234375
1733746100.0578258,136800,-333.9103088378906
1733746105.8005052,137600,-224.53826904296875
1733746111.4708009,138400,-266.21368408203125
1733746115.2106295,139200,-583.7342529296875
1733746121.4446511,140000,-464.75543212890625
1733746127.1843486,140800,-494.7438659667969
1733746132.9243708,141600,-225.25587463378906
1733746138.4954526,142400,-368.2154846191406
1733746144.189582,143200,-322.0497741699219
1733746149.835519,144000,-328.1342468261719
1733746155.4661598,144800,-323.3045349121094
1733746161.1612186,145600,-326.5436096191406
1733746166.7790418,146400,-326.7162170410156
1733746172.4464633,147200,-281.8226623535156
1733746180.5862393,148000,-334.900634765625
1733746186.1114786,148800,-529.9282836914062
1733746191.6328309,149600,-365.60955810546875
1733746197.2483842,150400,-261.2410888671875
1733746202.8311062,151200,-333.7527770996094
1733746208.4425774,152000,-263.31854248046875
1733746214.0191135,152800,-298.1649169921875
1733746219.6127007,153600,-300.4815673828125
1733746225.238852,154400,-320.4674072265625
1733746230.8505204,155200,-344.90313720703125
1733746239.0548754,156000,-315.0563049316406
1733746242.7000701,156800,-541.0687255859375
1733746248.2488241,157600,-315.8777160644531
1733746253.7583191,158400,-319.59149169921875
1733746259.2902794,159200,-339.7406005859375
1733746264.8731804,160000,-340.5892639160156
1733746270.4022608,160800,-273.5965576171875
1733746273.9453819,161600,-456.7496337890625
1733746279.520317,162400,-380.9745178222656
1733746285.0721488,163200,-349.9693603515625
1733746293.3399367,164000,-275.6212463378906
1733746298.8734822,164800,-434.5213928222656
1733746304.4545255,165600,-309.8548889160156
1733746309.962014,166400,-287.9216003417969
1733746315.4620056,167200,-327.6265563964844
1733746321.1053233,168000,-541.8128662109375
1733746326.6573915,168800,-368.7315979003906
1733746332.1880574,169600,-387.4317932128906
1733746337.7573237,170400,-339.4378662109375
1733746343.305229,171200,-247.03890991210938
1733746349.0189779,172000,-267.9569396972656
1733746357.1424012,172800,-297.764892578125
1733746362.704805,173600,-355.7403564453125
1733746368.172535,174400,-332.0666809082031
1733746371.7283435,175200,-498.2127380371094
1733746377.3053896,176000,-267.4329833984375
1733746382.967241,176800,-292.9945068359375
1733746388.4837973,177600,-353.8982238769531
1733746394.0019848,178400,-257.0512390136719
1733746399.5838926,179200,-349.1103820800781
1733746405.1712284,180000,-493.1589050292969
1733746411.5106816,180800,-499.03704833984375
1733746417.037487,181600,-505.1599426269531
1733746422.5545564,182400,-327.5813903808594
1733746426.1113155,183200,-493.6385803222656
1733746431.6639035,184000,-454.9500427246094
1733746437.229582,184800,-350.4278259277344
1733746442.757035,185600,-557.6441040039062
1733746448.4419427,186400,-287.2176513671875
1733746454.036614,187200,-304.060302734375
1733746459.507444,188000,-326.1185607910156
1733746465.2273846,188800,-933.9533081054688
1733746468.6060627,189600,-497.2152404785156
1733746471.707131,190400,-702.8846435546875
1733746477.3585904,191200,-253.58444213867188
1733746482.8500223,192000,-567.2297973632812
1733746488.3524144,192800,-547.6248779296875
1733746493.8515337,193600,-510.6009826660156
1733746499.4160872,194400,-259.5201110839844
1733746503.0649772,195200,-666.52490234375
1733746508.6885703,196000,-307.70184326171875
1733746516.796372,196800,-519.789306640625
1733746522.4399407,197600,-262.5077209472656
1733746528.0065043,198400,-402.4649658203125
1733746531.14396,199200,-731.76171875
1733746536.7588744,200000,-513.1671142578125
1733746540.1495245,200800,-510.2970275878906
1733746543.7168965,201600,-442.3416748046875
1733746549.2922041,202400,-268.8295593261719
1733746553.017031,203200,-685.356201171875
1733746558.6412137,204000,-344.9093322753906
1733746562.2585413,204800,-575.3939819335938
