Time,X,Xdot,Theta,Thetadot,pwm,force
0.0,-0.09397705078124999,-0.25817871,-0.2454369260617026,2.30097118,0.3464275415781847,4.001294920976933
0.01,-0.09627197265625,-0.22949218750000083,-0.2239611950313036,2.1475731030398992,0.33785140534771524,3.905528066403929
0.02,-0.0979931640625,-0.17211914062500028,-0.2040194447887903,1.9941750242513323,0.333842879528708,3.8607661947586154
0.03,-0.099197998046875,-0.12048339843750006,-0.1856116753341626,1.8407769454627716,0.3250712156645856,3.7628159482765
0.04,-0.099886474609375,-0.06884765624999983,-0.17027186745530618,1.5339807878856415,0.24812206090890157,2.9035503868431585
0.05,-0.10005859375,-0.01721191406249961,-0.1564660403643354,1.380582709097078,0.22967754747298108,2.697586653476609
0.060000000000000005,-0.099886474609375,0.01721191406249961,-0.14419419406125028,1.2271846303085114,0.20334594531974995,1.6933979093466855
0.07,-0.0993701171875,0.05163574218750022,-0.13192234775816514,1.2271846303085143,0.23875868133126726,2.0888401281396014
0.08,-0.098681640625,0.06884765624999983,-0.1227184630308513,0.9203884727313844,0.13958678275976677,0.9814205940977908
0.09,-0.097706298828125,0.09753417968750011,-0.11351457830353745,0.9203884727313844,0.1669761323420023,1.2872683310975948
0.09999999999999999,-0.09661621093749999,0.10900878906250078,-0.10431069357622362,0.9203884727313844,0.18971295216711723,1.5411628191431959
0.10999999999999999,-0.09535400390625,0.126220703124999,-0.0966407896367954,0.7669903939428222,0.1490508328001754,1.0871024862150565
0.11999999999999998,-0.093919677734375,0.1434326171875,-0.08897088569736719,0.7669903939428208,0.17011763794359436,1.3223484769818303
0.12999999999999998,-0.09231323242187499,0.160644531250001,-0.08283496254582462,0.6135923151542572,0.1262312353860537,0.8322836484255519
0.13999999999999999,-0.090592041015625,0.1721191406249989,-0.07669903939428206,0.6135923151542557,0.14251435094517467,1.014111772167984
0.15,-0.08875610351562499,0.18359375000000094,-0.07209709703062514,0.4601942363656922,0.09383912091854228,0.4705717035405006
0.16,-0.086805419921875,0.19506835937499883,-0.0674951546669682,0.46019423636569357,0.10688767751747588,0.6162805855610558
0.17,-0.084854736328125,0.19506835937500022,-0.06289321230331128,0.4601942363656922,0.11682769709860241,0.7272774708829729
0.18000000000000002,-0.08278930664062499,0.2065429687500009,-0.058291269939654354,0.4601942363656922,0.1298865294671258,0.8731010989972802
0.19000000000000003,-0.08066650390624999,0.21228027343749983,-0.055223308363883075,0.3067961575771272,0.0764276098561949,0.27614316334544886
0.20000000000000004,-0.07848632812499999,0.21801757812500017,-0.0521553467881118,0.3067961575771272,0.08468733898603659,0.3683768052947971
0.21000000000000005,-0.076248779296875,0.2237548828124991,-0.04908738521234052,0.3067961575771286,0.09295220600067328,0.4606678202910224
0.22000000000000006,-0.07401123046875,0.2237548828125005,-0.04601942363656923,0.3067961575771286,0.09966280450640665,0.5356028369379311
0.23000000000000007,-0.07171630859375,0.22949218749999944,-0.04295146206079795,0.30679615757712786,0.10793280940583731,0.6279512249810222
0.24000000000000007,-0.069306640625,0.2409667968750001,-0.039883500485026674,0.30679615757712786,0.11776735858376175,0.7377703574671896
0.25000000000000006,-0.06689697265625,0.2409667968750001,-0.03834951969714103,0.1533980787885643,0.05952474938853453,0.08739455479103497
0.26000000000000006,-0.064429931640625,0.24670410156250044,-0.03681553890925539,0.1533980787885643,0.06455505744298251,0.14356632806536873
