"Time","PWM","X","Xdot","Theta","Thetadot"
0,0.218573430643625,0,0,0.0997087512125667,-0.0291248787433335
0.01,0.232267872600682,0.00011474609375,0.011474609375,0.0997087512125667,0
0.02,0.238680406076757,0.000516357421875,0.0401611328125,0.0997087512125667,0
0.03,0.18204922665431,0.0011474609375,0.0631103515625,0.098174770424681,-0.153398078788564
0.04,0.182795430668544,0.00195068359375,0.080322265625,0.0966407896367954,-0.153398078788564
0.05,0.184836881110591,0.0029833984375,0.103271484375,0.0951068088489098,-0.153398078788565
0.06,0.186897931141249,0.00424560546875,0.126220703125,0.0935728280610241,-0.153398078788564
0.07,0.124629821639879,0.00562255859375,0.1376953125,0.0905048664852528,-0.306796157577129
0.08,0.184078054901525,0.007171630859375,0.1549072265625,0.0889708856973672,-0.153398078788564
0.09,0.121834444885919,0.00883544921875,0.1663818359375,0.0859029241215959,-0.306796157577129
0.1,0.118238965249043,0.010614013671875,0.1778564453125,0.0828349625458246,-0.306796157577129
0.11,0.114653285406473,0.01250732421875,0.1893310546875,0.0797670009700534,-0.306796157577127
0.12,0.171584524269786,0.0144580078125,0.195068359375,0.0782330201821677,-0.153398078788565
0.13,0.110655760270603,0.016580810546875,0.2122802734375,0.0751650586063964,-0.306796157577129
0.14,0.105818933074597,0.018760986328125,0.218017578125,0.0720970970306251,-0.306796157577127
0.15,0.102267552512096,0.021055908203125,0.2294921875,0.0690291354548539,-0.306796157577129
0.16,0.0961648782711934,0.023350830078125,0.2294921875,0.0659611738790826,-0.306796157577129
0.17,0.0913427507666446,0.025703125,0.2352294921875,0.0628932123033113,-0.306796157577129
0.18,0.0878060698956026,0.028170166015625,0.2467041015625,0.05982525072754,-0.306796157577128
0.19,0.14350576099409,0.03063720703125,0.2467041015625,0.0582912699396544,-0.153398078788564
0.2,0.0800600025965754,0.03316162109375,0.25244140625,0.0552233083638831,-0.306796157577128
0.21,0.0752574746806381,0.035743408203125,0.2581787109375,0.0521553467881118,-0.306796157577128
0.22,0.070459846661853,0.038382568359375,0.263916015625,0.0490873852123405,-0.306796157577129
0.23,0.126174237451799,0.041021728515625,0.263916015624999,0.0475534044244549,-0.153398078788564
0.24,0.0627431787457432,0.04371826171875,0.269653320312501,0.0444854428486836,-0.306796157577128
0.25,0.0566748037849097,0.046414794921875,0.269653320312499,0.0414174812729123,-0.306796157577129
0.26,0.113674641208363,0.049168701171875,0.275390625000001,0.0398835004850267,-0.153398078788564
0.27,0.048972835560258,0.051922607421875,0.275390625,0.0368155389092554,-0.306796157577129
0.28,0.042909360496578,0.054676513671875,0.275390625,0.0337475773334841,-0.306796157577129
0.29,0.0999140978171839,0.05748779296875,0.2811279296875,0.0322135965455985,-0.153398078788564
0.3,0.033936645329878,0.06024169921875,0.275390625,0.0291456349698272,-0.306796157577129
0.31,0.0896608359141298,0.06299560546875,0.275390624999999,0.0276116541819415,-0.153398078788564
0.32,0.0867466959139574,0.06574951171875,0.275390625000001,0.0260776733940559,-0.153398078788564
0.33,-0.0266745629977939,0.068560791015625,0.2811279296875,0.0230097118182846,-0.306796157577129
0.34,0.0790545274836108,0.0713720703125,0.281127929687499,0.021475731030399,-0.153398078788564
0.35,0.076145287380591,0.074183349609375,0.2811279296875,0.0199417502425133,-0.153398078788564
0.36,0.0719555005412174,0.076937255859375,0.275390625000001,0.0184077694546277,-0.153398078788564
0.37,-0.0401852116341799,0.079805908203125,0.286865234375,0.0153398078788564,-0.306796157577128
0.38,0.06298768527167,0.082559814453125,0.275390625,0.0138058270909708,-0.153398078788564
0.39,0.0600735452714973,0.085313720703125,0.275390625,0.0122718463030851,-0.153398078788564
0.4,0.0571594052713245,0.088067626953125,0.275390625,0.0107378655151995,-0.153398078788564
0.41,0.0542452652711518,0.090821533203125,0.275390625,0.00920388472731385,-0.153398078788564
0.42,0.0500505785346249,0.09351806640625,0.269653320312498,0.00766990393942821,-0.153398078788564
0.43,0.0484120853736538,0.09627197265625,0.275390625000002,0.00613592315154257,-0.153398078788564
0.44,0.0442173986371269,0.098968505859375,0.2696533203125,0.00460194236365692,-0.153398078788564
0.45,0.10180547765138,0.101607666015625,0.263916015625,0.00460194236365692,0
0.46,0.0415237540088299,0.10430419921875,0.269653320312498,0.00306796157577128,-0.153398078788564
0.47,0.0386047141115052,0.107000732421875,0.269653320312502,0.00153398078788564,-0.153398078788564
0.48,0.0356856742141792,0.109697265625,0.2696533203125,0,-0.153398078788564
0.49,0.0932737532284318,0.11233642578125,0.263916015625,0,0
0.5,0.0317114828495289,0.1149755859375,0.263916015625,-0.00153398078788564,-0.153398078788564
0.51,0.0287875430550505,0.11761474609375,0.263916015625,-0.00306796157577128,-0.153398078788564
0.52,-0.0254169434757816,0.120196533203125,0.2581787109375,-0.00460194236365692,-0.153398078788564
0.53,0.0834418824805191,0.1227783203125,0.2581787109375,-0.00460194236365692,0
0.54,-0.0294058345318904,0.125302734375,0.25244140625,-0.00613592315154257,-0.153398078788564
0.55,0.0794480915272572,0.1278271484375,0.252441406249998,-0.00613592315154257,0
0.56,-0.032123978645951,0.1303515625,0.25244140625,-0.00766990393942821,-0.153398078788564
0.57,0.0767299474131973,0.1328759765625,0.252441406250002,-0.00766990393942821,0
0.58,-0.0361226694963654,0.135343017578125,0.2467041015625,-0.00920388472731385,-0.153398078788564
0.59,0.0727263566656294,0.13781005859375,0.246704101562498,-0.00920388472731385,0
0.6,-0.0401311601410854,0.1402197265625,0.240966796875,-0.0107378655151995,-0.153398078788564
0.61,0.068712966123757,0.14262939453125,0.240966796875,-0.0107378655151995,0
