Time,X,Xdot,Theta,Thetadot,pwm,force
0.0,0.0,0.0,0.1,0.0,,
0.01,0.00011474609,0.011474609,0.09970875,3.685649e-08,0.23030472973407162,0.0
0.02,0.0005163574,0.040161133,0.09970875,3.685649e-08,0.23226788595273495,0.0
0.03,0.0011474609,0.06311035,0.09817477,-0.15339804,0.2386804194292091,0.0
0.04,0.0020080567,0.08605958,0.09664079,-0.15339835,0.18204924829280408,0.0
0.05,0.0030407715,0.10327148,0.09510681,-0.15339792,0.1840758721616214,0.0
0.060000000000000005,0.0043029785,0.1262207,0.09203885,-0.3067963,0.1848418439955811,0.0
0.07,0.0056799315,0.13769531,0.09050487,-0.1533981,0.12511510677666252,0.0
0.08,0.007171631,0.14916994,0.08743691,-0.3067965,0.18327305220036655,0.0
0.09,0.008778077,0.16064453,0.08590292,-0.15339829,0.12101462255930326,0.0
0.09999999999999999,0.010556641,0.1778564,0.08283496,-0.30679592,0.17919214331681246,0.0
0.10999999999999999,0.012449951,0.18933101,0.079767,-0.3067958,0.1182341372360932,0.0
0.11999999999999998,0.014458008,0.2008057,0.07823302,-0.15339835,0.11464851563601033,0.0
0.12999999999999998,0.016523438,0.20654294,0.075165056,-0.30679598,0.17286007075436083,0.0
0.13999999999999999,0.018703613,0.21801758,0.0720971,-0.30679587,0.10937526715186359,0.0
0.15,0.020998536,0.22949217,0.06902914,-0.3067965,0.10581415172749958,0.0
0.16,0.023293458,0.22949213,0.065961175,-0.30679637,0.1022625260792696,0.0
0.17,0.025703125,0.24096671,0.06289321,-0.30679622,0.09615988493398774,0.0
0.18000000000000002,0.028112793,0.24096683,0.06135923,-0.15339804,0.09261835183333025,0.0
0.19000000000000003,0.030637207,0.25244138,0.05829127,-0.30679604,0.1483132092620948,0.0
0.20000000000000004,0.033218995,0.25817877,0.05522331,-0.30679628,0.08614311686311309,0.0
0.21000000000000005,0.03580078,0.25817865,0.052155346,-0.30679616,0.08134051521720218,0.0
0.22000000000000006,0.03843994,0.26391602,0.049087387,-0.30679604,0.07526235689642836,0.0
0.23000000000000007,0.041136473,0.2696534,0.046019424,-0.30679628,0.07046479273090933,0.0
0.24000000000000007,0.043775633,0.26391613,0.044485442,-0.1533981,0.06567199074567877,0.0
0.25000000000000006,0.04647217,0.2696535,0.04141748,-0.3067961,0.12011078093667428,0.0
0.26000000000000006,0.049168702,0.26965317,0.03834952,-0.30679598,0.05667976060334675,0.0
0.2700000000000001,0.05192261,0.2753905,0.03681554,-0.15339816,0.05061136336626173,0.0
0.2800000000000001,0.054676514,0.27539054,0.033747576,-0.30679616,0.10761111034777036,0.0
0.2900000000000001,0.05743042,0.27539057,0.032213595,-0.15339796,0.04290933614060664,0.0
0.3000000000000001,0.060184326,0.2753906,0.029145636,-0.30679598,0.09863357868675124,0.0
0.3100000000000001,0.062938236,0.27539062,0.027611654,-0.15339814,0.033931806431629664,0.0
0.3200000000000001,0.06574951,0.2811276,0.026077673,-0.15339808,0.08965591258821232,0.0
0.3300000000000001,0.068560794,0.281128,0.023009712,-0.3067961,0.08802226760563106,0.0
0.34000000000000014,0.0713147,0.27539033,0.02147573,-0.15339808,-0.026674528729669612,0.0
0.35000000000000014,0.074125975,0.28112766,0.01994175,-0.15339802,0.07777391248117134,0.0
0.36000000000000015,0.07693726,0.28112805,0.01840777,-0.15339814,0.07614035083857369,0.0
0.37000000000000016,0.07974853,0.2811277,0.015339808,-0.30679616,0.07323115033097843,0.0
0.38000000000000017,0.08250244,0.27539077,0.013805827,-0.15339805,-0.04146581421077605,0.0
0.3900000000000002,0.085256346,0.2753908,0.012271847,-0.15339808,0.06298282874713741,0.0
0.4000000000000002,0.08801025,0.27539083,0.010737865,-0.15339811,0.06006868458460134,0.0
