Time,PWM,X,Xdot,Theta,Thetadot
0,0.06,0.001376953125,0.0,-3.14005867280191,0.15339807878858
0.01,0.06,0.001434326171875,0.0057373046875,-3.14005867280191,0
0.02,0.06,0.001549072265625,0.011474609375,-3.13852469201402,0.153398078788536
0.03,0.06,0.001663818359375,0.011474609375,-3.13852469201402,0
0.04,0.06,0.0018359375,0.0172119140625,-3.13852469201402,0
0.05,0.06,0.0020654296875,0.02294921875,-3.13699071122614,0.15339807878858
0.06,0.06,0.002294921875,0.02294921875,-3.13699071122614,0
0.07,0.06,0.002581787109375,0.0286865234375,-3.13545673043825,0.15339807878858
0.08,0.06,0.00286865234375,0.0286865234375,-3.13545673043825,0
0.09,0.06,0.003212890625,0.034423828125,-3.13392274965037,0.153398078788536
0.1,0.06,0.00355712890625,0.0344238281249999,-3.13392274965037,0
0.11,0.06,0.0039013671875,0.034423828125,-3.13238876886248,0.15339807878858
0.12,0.06,0.004302978515625,0.0401611328125001,-3.13085478807459,0.153398078788536
0.13,0.06,0.00470458984375,0.0401611328125,-3.13085478807459,0
0.14,0.06,0.005106201171875,0.0401611328125,-3.12932080728671,0.15339807878858
0.15,0.06,0.005565185546875,0.0458984375,-3.12778682649882,0.15339807878858
0.16,0.06,0.005966796875,0.0401611328125,-3.12778682649882,0
0.17,0.06,0.006483154296875,0.0516357421875,-3.12625284571094,0.153398078788536
0.18,0.06,0.006942138671875,0.0458984375,-3.12471886492305,0.15339807878858
0.19,0.06,0.00745849609375,0.0516357421874999,-3.12318488413517,0.15339807878858
0.2,0.06,0.007974853515625,0.0516357421875001,-3.12318488413517,0
0.21,0.06,0.008433837890625,0.0458984374999999,-3.12165090334728,0.153398078788536
0.22,0.06,0.0089501953125,0.0516357421875,-3.12011692255939,0.15339807878858
0.23,0.06,0.00952392578125,0.0573730468750001,-3.12011692255939,0
0.24,0.06,0.010040283203125,0.0516357421875,-3.11858294177151,0.15339807878858
0.25,0.06,0.010556640625,0.0516357421874998,-3.11704896098362,0.153398078788536
0.26,0.06,0.011072998046875,0.0516357421875002,-3.11704896098362,0
0.27,0.06,0.011646728515625,0.057373046875,-3.11551498019574,0.15339807878858
0.28,0.06,0.0121630859375,0.0516357421875,-3.11398099940785,0.153398078788536
0.29,0.06,0.01273681640625,0.0573730468749998,-3.11398099940785,0
0.3,0.06,0.013310546875,0.0573730468750002,-3.11244701861997,0.15339807878858
0.31,0.06,0.01388427734375,0.057373046875,-3.11244701861997,0
0.32,0.06,0.0144580078125,0.057373046875,-3.11091303783208,0.15339807878858
0.33,0.06,0.01503173828125,0.0573730468749998,-3.11091303783208,0
0.34,0.06,0.01560546875,0.057373046875,-3.11091303783208,0
0.35,0.06,0.01617919921875,0.0573730468750002,-3.1093790570442,0.153398078788536
0.36,0.06,0.0167529296875,0.0573730468749998,-3.1093790570442,0
0.37,0.06,0.01732666015625,0.0573730468750002,-3.1093790570442,0
0.38,0.06,0.017957763671875,0.0631103515624998,-3.1093790570442,0
0.39,0.06,0.018646240234375,0.0688476562500002,-3.1093790570442,0
0.4,0.06,0.01927734375,0.0631103515624998,-3.10784507625631,0.15339807878858
0.41,0.06,0.019908447265625,0.0631103515625002,-3.10784507625631,0
0.42,0.06,0.020596923828125,0.06884765625,-3.10784507625631,0
0.43,0.06,0.021285400390625,0.0688476562499996,-3.10784507625631,0
