Time,X,Xdot,Theta,Thetadot,pwm,force
0.0,0.0,0.0,3.141592653589793,0.0,0.08,0.4466666688613333
0.01,5.7373046875e-05,0.0057373046875,3.141592653589793,0.0,0.08,0.31603485328436776
0.02,0.00011474609375,0.0057373046875,3.141592653589793,0.0,0.08,0.31603485328436776
0.03,0.0002294921875,0.011474609375,3.141592653589793,0.0,0.08,0.31603485328436776
0.04,0.000401611328125,0.0172119140625,-3.1400586728019078,0.15339807878858025,0.08,0.31603485328436776
0.05,0.0005737304687499999,0.01721191406249999,-3.1400586728019078,-2.4492935982947064e-14,0.08,0.31603485328436776
0.060000000000000005,0.00080322265625,0.02294921875000001,-3.1385246920140224,0.15339807878855577,0.08,0.31603485328436776
0.07,0.001090087890625,0.028686523437499997,-3.1385246920140224,-2.4492935982947064e-14,0.08,0.31603485328436776
0.08,0.001434326171875,0.034423828125,-3.1369907112261366,0.1533980787886446,0.08,0.31603485328436776
0.09,0.0017785644531249998,0.03442382812499998,-3.1369907112261366,-2.4492935982947064e-14,0.08,0.31603485328436776
0.09999999999999999,0.00218017578125,0.040161132812500014,-3.135456730438251,0.1533980787886446,0.08,0.31603485328436776
0.10999999999999999,0.002581787109375,0.040161132812499986,-3.1339227496503654,0.15339807878855577,0.08,0.31603485328436776
0.11999999999999998,0.00309814453125,0.05163574218750001,-3.1339227496503654,-2.4492935982947064e-14,0.08,0.31603485328436776
0.12999999999999998,0.0035571289062499996,0.04589843749999997,-3.1323887688624796,0.1533980787886446,0.08,0.31603485328436776
0.13999999999999999,0.0041308593749999995,0.05737304687499999,-3.1308547880745943,0.15339807878855577,0.08,0.31603485328436776
0.15,0.00470458984375,0.057373046875000035,-3.1293208072867085,0.1533980787886446,0.08,0.31603485328436776
0.16,0.005278320312499999,0.057373046874999944,-3.1277868264988227,0.1533980787886446,0.08,0.31603485328436776
0.17,0.005909423828125,0.06311035156250003,-3.1262528457109373,0.15339807878855577,0.08,0.31603485328436776
0.18000000000000002,0.006597900390625,0.06884765625,-3.1247188649230515,0.1533980787886446,0.08,0.31603485328436776
0.19000000000000003,0.007286376953125,0.06884765625,-3.1231848841351657,0.1533980787886446,0.08,0.31603485328436776
0.20000000000000004,0.0080322265625,0.0745849609375,-3.1216509033472803,0.15339807878855577,0.08,0.31603485328436776
0.21000000000000005,0.00883544921875,0.08032226562499997,-3.1201169225593945,0.1533980787886446,0.08,0.31603485328436776
0.22000000000000006,0.009638671875,0.08032226562499997,-3.1170489609836234,0.306796157577136,0.08,0.31603485328436776
0.23000000000000007,0.010441894531249999,0.08032226562499997,-3.1155149801957376,0.1533980787886446,0.08,0.31603485328436776
0.24000000000000007,0.011302490234374999,0.08605957031249997,-3.1139809994078522,0.15339807878855577,0.08,0.31603485328436776
0.25000000000000006,0.012220458984375,0.09179687500000012,-3.1124470186199664,0.1533980787886446,0.08,0.31603485328436776
0.26000000000000006,0.013138427734375,0.09179687499999994,-3.1109130378320806,0.1533980787886446,0.08,0.31603485328436776
0.2700000000000001,0.014113769531249999,0.09753417968749994,-3.1093790570441953,0.15339807878855577,0.08,0.31603485328436776
0.2800000000000001,0.015089111328125,0.09753417968750011,-3.1063110954684237,0.306796157577136,0.08,0.31603485328436776
0.2900000000000001,0.016064453125,0.09753417968749994,-3.1047771146805383,0.15339807878855577,0.08,0.31603485328436776
0.3000000000000001,0.01709716796875,0.1032714843750001,-3.1032431338926525,0.1533980787886446,0.08,0.31603485328436776
0.3100000000000001,0.018187255859374998,0.10900878906249974,-3.1017091531047667,0.1533980787886446,0.08,0.31603485328436776
0.3200000000000001,0.01927734375,0.10900878906250008,-3.1001751723168813,0.15339807878855577,0.08,0.31603485328436776
0.3300000000000001,0.020367431640625,0.10900878906250008,-3.0986411915289955,0.1533980787886446,0.08,0.31603485328436776
0.34000000000000014,0.021514892578125,0.11474609375000007,-3.09710721074111,0.15339807878855577,0.08,0.31603485328436776
0.35000000000000014,0.022719726562499997,0.12048339843749971,-3.0955732299532244,0.1533980787886446,0.08,0.31603485328436776
0.36000000000000015,0.023867187499999998,0.11474609375000007,-3.0940392491653386,0.1533980787886446,0.08,0.31603485328436776
0.37000000000000016,0.025129394531249998,0.12622070312500006,-3.092505268377453,0.15339807878855577,0.08,0.31603485328436776
0.38000000000000017,0.026334228515625,0.12048339843750006,-3.0909712875895674,0.1533980787886446,0.08,0.31603485328436776
0.3900000000000002,0.027596435546875,0.12622070312500006,-3.0894373068016816,0.1533980787886446,0.08,0.31603485328436776
0.4000000000000002,0.028916015625,0.13195800781250003,-3.0879033260137962,0.15339807878855577,0.08,0.31603485328436776
0.4100000000000002,0.030235595703125,0.13195800781250003,-3.0879033260137962,-2.4492935982947064e-14,0.08,0.31603485328436776
0.4200000000000002,0.03155517578125,0.13195800781250003,-3.0863693452259104,0.1533980787886446,0.08,0.31603485328436776
0.4300000000000002,0.032874755859375,0.13195800781250003,-3.0848353644380246,0.1533980787886446,0.08,0.31603485328436776
0.4400000000000002,0.03430908203125,0.1434326171875,-3.0848353644380246,-2.4492935982947064e-14,0.08,0.31603485328436776
0.45000000000000023,0.03568603515625,0.13769531249999967,-3.0833013836501393,0.15339807878855577,0.08,0.31603485328436776
0.46000000000000024,0.037120361328125,0.1434326171875,-3.0833013836501393,-2.4492935982947064e-14,0.08,0.31603485328436776
0.47000000000000025,0.0385546875,0.1434326171875,-3.0833013836501393,-2.4492935982947064e-14,0.08,0.31603485328436776
0.48000000000000026,0.039989013671875,0.1434326171875,-3.0817674028622535,0.1533980787886446,0.08,0.31603485328436776
0.49000000000000027,0.041480712890625,0.14916992187500033,-3.0817674028622535,-2.4492935982947064e-14,0.08,0.31603485328436776
0.5000000000000002,0.042972412109375,0.14916992187499964,-3.0817674028622535,-2.4492935982947064e-14,0.08,0.31603485328436776
0.5100000000000002,0.044521484374999996,0.15490722656249997,-3.0817674028622535,-2.4492935982947064e-14,0.08,0.31603485328436776
0.5200000000000002,0.046070556640624996,0.15490722656249997,-3.0817674028622535,-2.4492935982947064e-14,0.08,0.31603485328436776
0.5300000000000002,0.047619628906249996,0.15490722656249997,-3.0817674028622535,-2.4492935982947064e-14,0.08,0.31603485328436776
0.5400000000000003,0.04922607421875,0.1606445312500003,-3.0817674028622535,-2.4492935982947064e-14,0.08,0.31603485328436776
0.5500000000000003,0.050832519531249995,0.1606445312499996,-3.0817674028622535,-2.4492935982947064e-14,0.08,0.31603485328436776
0.5600000000000003,0.05243896484375,0.1606445312500003,-3.0817674028622535,-2.4492935982947064e-14,0.08,0.31603485328436776
0.5700000000000003,0.054102783203125,0.16638183593749994,-3.0833013836501393,-0.15339807878851594,0.08,0.31603485328436776
0.5800000000000003,0.055709228515624994,0.1606445312499996,-3.0833013836501393,-2.4492935982947064e-14,0.08,0.31603485328436776
0.5900000000000003,0.057430419921874996,0.17211914062500028,-3.0848353644380246,-0.15339807878851594,0.08,0.31603485328436776
0.6000000000000003,0.059094238281249996,0.16638183593749994,-3.0848353644380246,-2.4492935982947064e-14,0.08,0.31603485328436776
0.6100000000000003,0.0608154296875,0.17211914062500028,-3.0863693452259104,-0.15339807878851594,0.08,0.31603485328436776
0.6200000000000003,0.06253662109375,0.17211914062499958,-3.0879033260137962,-0.15339807878851594,0.08,0.31603485328436776
0.6300000000000003,0.064315185546875,0.1778564453125006,-3.0879033260137962,-2.4492935982947064e-14,0.08,0.31603485328436776
0.6400000000000003,0.06609374999999999,0.17785644531249922,-3.0894373068016816,-0.15339807878851594,0.08,0.31603485328436776
0.6500000000000004,0.067872314453125,0.1778564453125006,-3.0909712875895674,-0.15339807878851594,0.08,0.31603485328436776
0.6600000000000004,0.06965087890624999,0.17785644531249922,-3.092505268377453,-0.15339807878851594,0.08,0.31603485328436776
0.6700000000000004,0.07148681640625,0.18359375000000094,-3.0940392491653386,-0.15339807878851594,0.08,0.31603485328436776
0.6800000000000004,0.07332275390625,0.18359374999999956,-3.0955732299532244,-0.15339807878851594,0.08,0.31603485328436776
0.6900000000000004,0.07515869140624999,0.18359374999999956,-3.09710721074111,-0.15339807878851594,0.08,0.31603485328436776
0.7000000000000004,0.07705200195312499,0.1893310546874999,-3.0986411915289955,-0.15339807878851594,0.08,0.31603485328436776
0.7100000000000004,0.07894531249999999,0.1893310546874999,-3.1001751723168813,-0.15339807878851594,0.08,0.31603485328436776
0.7200000000000004,0.080838623046875,0.18933105468750128,-3.1032431338926525,-0.30679615757709616,0.08,0.31603485328436776
0.7300000000000004,0.08278930664062499,0.19506835937499883,-3.1047771146805383,-0.15339807878851594,0.08,0.31603485328436776
0.7400000000000004,0.08473999023437499,0.19506835937500022,-3.1063110954684237,-0.15339807878851594,0.08,0.31603485328436776
0.7500000000000004,0.086690673828125,0.19506835937500022,-3.1078450762563095,-0.15339807878851594,0.08,0.31603485328436776
0.7600000000000005,0.08869873046875,0.20080566406250056,-3.1109130378320806,-0.30679615757709616,0.08,0.31603485328436776
0.7700000000000005,0.09070678710937499,0.20080566406249917,-3.1124470186199664,-0.15339807878851594,0.08,0.31603485328436776
0.7800000000000005,0.09271484375,0.20080566406250056,-3.1155149801957376,-0.30679615757709616,0.08,0.31603485328436776
0.7900000000000005,0.09472290039062499,0.20080566406249917,-3.1170489609836234,-0.15339807878851594,0.08,0.31603485328436776
0.8000000000000005,0.096788330078125,0.2065429687500009,-3.1185829417715087,-0.15339807878851594,0.08,0.31603485328436776
